C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_49_833.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_49_833.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_49_833.jpg,0,1,0,6.198382
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_49_903.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_49_903.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_49_903.jpg,0,1,0,6.885795
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_49_974.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_49_974.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_49_974.jpg,0,1,0,7.796191
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_044.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_044.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_044.jpg,0,1,0,8.474356
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_113.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_113.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_113.jpg,-0.1,1,0,9.370431
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_183.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_183.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_183.jpg,-0.2084166,1,0,10.02757
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_253.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_253.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_253.jpg,0,1,0,10.91158
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_324.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_324.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_324.jpg,0,1,0,11.66856
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_398.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_398.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_398.jpg,0,1,0,12.48109
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_468.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_468.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_468.jpg,-0.05,1,0,13.12011
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_539.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_539.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_539.jpg,-0.25,1,0,13.86391
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_612.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_612.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_612.jpg,-0.2927007,1,0,14.72753
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_683.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_683.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_683.jpg,-0.108232,1,0,15.43092
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_756.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_756.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_756.jpg,0,1,0,16.26005
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_828.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_828.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_828.jpg,0,1,0,16.82912
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_900.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_900.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_900.jpg,0,1,0,17.67451
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_50_970.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_50_970.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_50_970.jpg,0,1,0,18.30998
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_041.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_041.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_041.jpg,0,1,0,19.1295
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_113.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_113.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_113.jpg,-0.15,1,0,19.93785
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_184.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_184.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_184.jpg,0,1,0,20.5428
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_255.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_255.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_255.jpg,0,1,0,21.34735
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_327.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_327.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_327.jpg,0,1,0,21.94114
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_397.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_397.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_397.jpg,0,1,0,22.73334
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_467.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_467.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_467.jpg,-0.15,1,0,23.31731
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_537.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_537.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_537.jpg,-0.3027459,1,0,24.04372
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_606.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_606.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_606.jpg,-0.1250503,1,0,24.61885
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_675.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_675.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_675.jpg,0,1,0,25.38375
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_749.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_749.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_749.jpg,0,1,0,25.95513
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_820.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_820.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_820.jpg,0,1,0,26.71359
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_890.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_890.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_890.jpg,0,1,0,27.27841
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_51_962.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_51_962.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_51_962.jpg,-0.1,1,0,28.02423
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_034.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_034.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_034.jpg,0,1,0,28.76402
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_105.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_105.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_105.jpg,0,1,0,29.31618
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_178.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_178.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_178.jpg,0,1,0,30.04756
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_248.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_248.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_248.jpg,0,1,0,30.18991
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_321.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_321.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_321.jpg,-0.1,1,0,30.18779
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_391.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_391.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_391.jpg,-0.279012,1,0,30.17228
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_460.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_460.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_460.jpg,-0.07136521,0.7923532,0,30.14934
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_529.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_529.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_529.jpg,0,0.613642,0,30.10334
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_599.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_599.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_599.jpg,0,0.3766624,0,30.04372
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_668.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_668.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_668.jpg,0,0.2000624,0,29.99903
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_737.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_737.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_737.jpg,0,0.2019002,0,29.89095
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_806.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_806.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_806.jpg,-0.05,0.383012,0,29.91406
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_881.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_881.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_881.jpg,-0.06116371,0.1586152,0,29.94091
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_52_956.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_52_956.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_52_956.jpg,0,0,0,29.75588
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_028.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_028.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_028.jpg,0,0,0,29.5759
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_102.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_102.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_102.jpg,0,0,0,29.33809
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_174.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_174.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_174.jpg,-0.05,0,0,29.10165
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_244.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_244.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_244.jpg,-0.2,0,0,28.90834
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_314.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_314.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_314.jpg,-0.1856172,0,0,28.62966
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_386.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_386.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_386.jpg,-0.001226079,0,0,28.45579
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_457.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_457.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_457.jpg,0,0,0,28.22391
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_529.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_529.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_529.jpg,0,0,0,28.05295
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_602.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_602.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_602.jpg,-0.15,0,0,27.82109
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_675.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_675.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_675.jpg,-0.35,0,0,27.53503
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_748.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_748.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_748.jpg,-0.3546702,0,0,27.29278
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_816.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_816.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_816.jpg,-0.1203921,0,0,27.07234
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_886.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_886.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_886.jpg,0,0,0,26.9023
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_53_954.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_53_954.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_53_954.jpg,0,0,0,26.68151
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_024.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_024.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_024.jpg,0,0,0,26.5197
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_093.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_093.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_093.jpg,0,0,0,26.30616
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_161.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_161.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_161.jpg,0,0,0,26.14731
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_231.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_231.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_231.jpg,-0.15,0,0,25.92942
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_302.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_302.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_302.jpg,-0.3,0,0,25.73225
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_371.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_371.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_371.jpg,-0.1893312,0,0,25.47978
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_446.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_446.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_446.jpg,0,0,0,25.32545
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_515.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_515.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_515.jpg,-0.1,0,0,25.11837
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_585.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_585.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_585.jpg,-0.25,0,0,24.9501
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_654.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_654.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_654.jpg,-0.45,0,0,24.66313
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_722.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_722.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_722.jpg,-0.5079839,0,0,24.40858
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_793.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_793.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_793.jpg,-0.2666108,0,0,24.20377
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_865.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_865.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_865.jpg,-0.192223,0,0,24.06558
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_54_936.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_54_936.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_54_936.jpg,-0.392223,0,0,23.85703
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_009.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_009.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_009.jpg,-0.5130971,0,0,23.65167
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_083.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_083.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_083.jpg,-0.2917811,0,0,23.45285
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_157.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_157.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_157.jpg,-0.0405017,0,0,23.26908
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_231.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_231.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_231.jpg,0,0.1598427,0,23.12762
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_305.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_305.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_305.jpg,0,0.3468387,0,23.1644
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_374.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_374.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_374.jpg,-0.2,0.3044157,0,23.34855
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_448.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_448.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_448.jpg,-0.3366612,0.1114338,0,23.31709
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_523.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_523.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_523.jpg,-0.1116297,0,0,23.14894
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_599.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_599.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_599.jpg,-0.05,0,0,22.95777
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_669.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_669.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_669.jpg,-0.2,0,0,22.81336
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_744.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_744.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_744.jpg,-0.4,0,0,22.56976
C:\Users\benbi\Desktop\data\IMG\center_2020_04_27_15_54_55_813.jpg,C:\Users\benbi\Desktop\data\IMG\left_2020_04_27_15_54_55_813.jpg,C:\Users\benbi\Desktop\data\IMG\right_2020_04_27_15_54_55_813.jpg,-0.299706,0,0,22.33528
